Chromosome,Start,Stop,MurphyTiger,MurphyLion,MT1,ML2,ML1,FT3,FT2,FT1,SunDol
chrB3,43200000,43300000,0.00045999999999999996,0.0053100000000000005,0.0005099999999999999,0.00543,0.00524,0.0005,0.00045,0.00045,0.005229999999999999
chrB3,43300000,43400000,0.00025,0.006529999999999999,0.00062,0.00639,0.006409999999999999,0.00081,0.00022,0.00021,0.00642
chrB3,43400000,43500000,0.00029,0.007209999999999999,0.00107,0.0072,0.00742,0.00105,0.0009199999999999999,0.00074,0.0075
chrB3,43500000,43600000,0.00061,0.00718,0.00064,0.00717,0.007379999999999999,0.0009599999999999999,0.00133,0.00123,0.007359999999999999
chrB3,43600000,43700000,0.00027,0.00588,0.00085,0.0058200000000000005,0.00598,0.00064,0.00081,0.00072,0.0059700000000000005
chrB3,43700000,43800000,0.0005099999999999999,0.007259999999999999,0.00093,0.00725,0.007359999999999999,0.00137,0.00133,0.00119,0.00734
chrB3,43800000,43900000,0.00037,0.00683,0.0008300000000000001,0.0068,0.0069,0.00098,0.00099,0.0008900000000000001,0.00689
chrB3,43900000,44000000,0.00047000000000000004,0.00657,0.00099,0.006679999999999999,0.00665,0.001,0.0009599999999999999,0.0009,0.006679999999999999
chrB3,44000000,44100000,0.00057,0.0070799999999999995,0.00108,0.00689,0.00731,0.00133,0.00112,0.00091,0.0073
chrB3,44100000,44200000,0.00033,0.0053,0.0006,0.00534,0.00542,0.00073,0.00058,0.00049,0.00539
chrB3,44200000,44300000,0.0003,0.00591,0.00064,0.00603,0.00605,0.00057,0.00115,0.00105,0.00604
chrB3,44300000,44400000,0.00022,0.00451,0.00137,0.0047,0.0048200000000000005,0.00091,0.0008900000000000001,0.0008,0.0048200000000000005
chrB3,44400000,44500000,0.00055,0.00603,0.00058,0.00591,0.0060799999999999995,0.0015400000000000001,0.00059,0.0005,0.0060799999999999995
chrB3,44500000,44600000,0.00072,0.00443,0.00045,0.00432,0.00442,0.0015300000000000001,0.00088,0.00081,0.00443
chrB3,44600000,44700000,0.00057,0.00609,0.0010400000000000001,0.0063,0.00624,0.0012,0.0013,0.00112,0.00624
chrB3,44700000,44800000,0.00049,0.00562,0.00116,0.00539,0.0057,0.00103,0.00164,0.0015400000000000001,0.00571
chrB3,44800000,44900000,0.0004,0.007359999999999999,0.0013,0.00765,0.00765,0.00164,0.00148,0.00131,0.00765
chrB3,44900000,45000000,0.00067,0.00746,0.00149,0.007529999999999999,0.00759,0.00195,0.0013800000000000002,0.00123,0.00757
chrB3,45000000,45100000,0.0003,0.006509999999999999,0.00057,0.00636,0.00644,0.00075,0.00062,0.00058,0.00648
chrB3,45100000,45200000,0.0006799999999999999,0.00837,0.00165,0.00822,0.00839,0.00147,0.0018,0.00148,0.00839
chrB3,45200000,45300000,0.00061,0.0068,0.00131,0.00657,0.0069700000000000005,0.00093,0.0012,0.00103,0.0069099999999999995
chrB3,45300000,45400000,0.0007599999999999999,0.0069900000000000006,0.0007700000000000001,0.00692,0.006940000000000001,0.00137,0.00168,0.00139,0.00695
chrB3,45400000,45500000,0.00031,0.0069700000000000005,0.0006799999999999999,0.00707,0.00703,0.0007,0.0004,0.00037,0.00701
chrB3,45500000,45600000,0.0004,0.006220000000000001,0.0010400000000000001,0.00648,0.00632,0.00054,0.00022,0.00016999999999999999,0.00626
chrB3,45600000,45700000,0.00058,0.0065,0.0011,0.00636,0.00674,0.00056,0.00054,0.00045,0.00673
chrB3,45700000,45800000,0.00062,0.0050100000000000006,0.0008,0.00487,0.00502,0.0007099999999999999,0.00062,0.00057,0.0050100000000000006
chrB3,45800000,45900000,0.00082,0.005370000000000001,0.00053,0.00513,0.0055,0.00037999999999999997,0.00031,0.00022999999999999998,0.00549
chrB3,45900000,46000000,0.00036,0.00489,0.00085,0.00472,0.00504,0.0006799999999999999,0.00026000000000000003,0.00021,0.00506
chrB3,46000000,46100000,0.00035,0.00702,0.00109,0.00686,0.0069,0.00091,0.0005,0.00045,0.00692
chrB3,46100000,46200000,0.00073,0.00884,0.00165,0.00853,0.008790000000000001,0.0009,0.00198,0.0016699999999999998,0.008759999999999999
chrB3,46200000,46300000,0.0005,0.00762,0.00075,0.00755,0.00783,0.00063,0.00079,0.00062,0.00784
chrB3,46300000,46400000,0.00074,0.0051600000000000005,0.0004,0.00524,0.00541,0.0006799999999999999,0.00011,0.0001,0.00542
chrB3,46400000,46500000,0.00028,0.00675,0.00063,0.0066099999999999996,0.006809999999999999,0.00103,0.00084,0.00072,0.006809999999999999
chrB3,46500000,46600000,0.00028,0.0058200000000000005,0.00064,0.00584,0.00609,0.0009,0.00061,0.00054,0.00606
chrB3,46600000,46700000,0.00045999999999999996,0.00473,0.001,0.0047,0.0047,0.00085,0.00116,0.00106,0.00469
chrB3,46700000,46800000,0.00065,0.00639,0.00075,0.006529999999999999,0.006490000000000001,0.00108,0.00118,0.00105,0.00648
chrB3,46800000,46900000,0.00119,0.00715,0.00165,0.0073,0.0074,0.00103,0.00232,0.00202,0.0074
chrB3,46900000,47000000,0.00098,0.00633,0.0009699999999999999,0.00634,0.00625,0.00214,0.00227,0.00207,0.00626
chrB3,47000000,47100000,0.00047999999999999996,0.0073,0.00099,0.00775,0.00773,0.0012900000000000001,0.00115,0.0010400000000000001,0.007790000000000001
chrB3,47100000,47200000,0.0005,0.00648,0.0006799999999999999,0.006540000000000001,0.00645,0.0013599999999999999,0.00086,0.0007,0.00647
chrB3,47200000,47300000,0.0002,0.00336,0.00043,0.0031899999999999997,0.0035600000000000002,0.00039,0.00029,0.00029,0.00355
chrB3,47300000,47400000,5.9999999999999995e-05,0.00312,0.00011,0.0032,0.0032,0.00063,0.00013000000000000002,0.00011999999999999999,0.0032
chrB3,47400000,47500000,9e-05,0.00432,0.00018,0.00409,0.00435,0.0008,0.00025,0.0002,0.00435
chrB3,47500000,47600000,0.00018999999999999998,0.0049,0.00033,0.00468,0.00483,0.00044,0.00035,0.00031,0.0048200000000000005
chrB3,47600000,47700000,0.00043,0.0041,0.00109,0.00394,0.0041600000000000005,0.00053,0.0009599999999999999,0.00081,0.00415
chrB3,47700000,47800000,0.00022,0.0034200000000000003,0.00033,0.00337,0.0034,0.00037999999999999997,0.00058,0.0005,0.0034
chrB3,47800000,47900000,0.00022999999999999998,0.0037,0.0003,0.00361,0.0036899999999999997,0.00028,0.00063,0.00054,0.0036899999999999997
chrB3,47900000,48000000,0.00033,0.00589,0.00099,0.00587,0.00604,0.0010199999999999999,0.00091,0.0006900000000000001,0.00602
chrB3,48000000,48100000,7e-05,0.0059299999999999995,0.00134,0.00573,0.00592,0.00036,0.00021,0.0002,0.00592
chrB3,48100000,48200000,2.9999999999999997e-05,0.006679999999999999,0.0008699999999999999,0.006670000000000001,0.00671,0.00078,0.0005099999999999999,0.00053,0.00671
chrB3,48200000,48300000,4e-05,0.00439,0.00065,0.00419,0.00441,0.0006900000000000001,0.00037,0.00033999999999999997,0.00442
chrB3,48300000,48400000,2e-05,0.00621,0.00063,0.00607,0.006409999999999999,0.00039,0.00043,0.0005,0.006409999999999999
chrB3,48400000,48500000,0.00029,0.0047799999999999995,0.0008,0.00475,0.00475,0.00011,0.00084,0.00078,0.00472
chrB3,48500000,48600000,0.0005,0.00398,0.00066,0.00386,0.0041,0.00028,0.00093,0.00072,0.0041
chrB3,48600000,48700000,0.0006,0.00494,0.00106,0.00499,0.0050100000000000006,0.00073,0.0009,0.0008699999999999999,0.005
chrB3,48700000,48800000,0.00057,0.00635,0.00091,0.0063,0.00645,0.00103,0.00063,0.00061,0.00643
chrB3,48800000,48900000,0.00074,0.005370000000000001,0.0018,0.00551,0.00528,0.00187,0.0018800000000000002,0.00162,0.00532
chrB3,48900000,49000000,0.00078,0.00462,0.00144,0.00439,0.00465,0.00159,0.0018100000000000002,0.0015,0.00464
chrB3,49000000,49100000,0.00031,0.00588,0.0017399999999999998,0.00591,0.00602,0.0012,0.0007,0.00059,0.00601
chrB3,49100000,49200000,0.00027,0.00762,0.00206,0.0079,0.00808,0.00082,0.00059,0.00056,0.00808
chrB3,49200000,49300000,0.00022,0.00718,0.0011099999999999999,0.00703,0.007370000000000001,0.0004,0.0006,0.00045999999999999996,0.007390000000000001
chrB3,49300000,49400000,0.00061,0.0071,0.00058,0.006959999999999999,0.00728,0.0007099999999999999,0.0012,0.00095,0.0073
chrB3,49400000,49500000,0.00037,0.0067599999999999995,0.0007599999999999999,0.00662,0.00672,0.00081,0.00146,0.00119,0.00671
chrB3,49500000,49600000,0.0007599999999999999,0.00948,0.00061,0.00941,0.009470000000000001,0.00146,0.00144,0.00116,0.00948
chrB3,49600000,49700000,0.00101,0.006670000000000001,0.0008300000000000001,0.0065,0.00683,0.0011099999999999999,0.00183,0.00165,0.0068
chrB3,49700000,49800000,0.00082,0.00701,0.00101,0.00701,0.00722,0.00099,0.00141,0.0011099999999999999,0.0072299999999999994
chrB3,49800000,49900000,0.00028,0.00594,0.0015199999999999999,0.00592,0.00613,0.00126,0.00053,0.00045,0.00613
chrB3,49900000,50000000,0.00011999999999999999,0.007379999999999999,0.00088,0.007370000000000001,0.00755,0.0007,0.00031,0.00018999999999999998,0.00755
chrB3,50000000,50100000,2e-05,0.00579,0.00061,0.00563,0.00577,0.00078,9e-05,9e-05,0.00575
chrB3,50100000,50200000,0.00025,0.00635,0.0011300000000000001,0.0061200000000000004,0.006220000000000001,0.00099,0.0005099999999999999,0.00049,0.00618
chrB3,50200000,50300000,0.00103,0.00672,0.00235,0.00655,0.0067599999999999995,0.00205,0.00256,0.00196,0.00677
chrB3,50300000,50400000,0.00022999999999999998,0.007520000000000001,0.00091,0.007240000000000001,0.00758,0.00018,0.00018999999999999998,0.00021,0.007520000000000001
chrB3,50400000,50500000,0.00054,0.00647,5e-05,0.0063100000000000005,0.006520000000000001,0.00061,0.00064,0.0005099999999999999,0.006529999999999999
chrB3,50500000,50600000,0.00028,0.00436,5e-05,0.00434,0.0044399999999999995,0.00039,0.00037,0.00026000000000000003,0.0044399999999999995
chrB3,50600000,50700000,0.00044,0.00436,0.0008300000000000001,0.00442,0.00447,0.00118,0.00122,0.00115,0.00447
chrB3,50700000,50800000,0.00043,0.0035399999999999997,0.00074,0.0036,0.00365,0.0009599999999999999,0.00075,0.00079,0.00366
chrB3,50800000,50900000,0.00029,0.00454,0.0007099999999999999,0.00464,0.0046700000000000005,0.00054,0.00072,0.0006799999999999999,0.00468
chrB3,50900000,51000000,0.00037,0.00389,0.00036,0.00387,0.00402,0.00059,0.00061,0.00058,0.00402
chrB3,51000000,51100000,0.00029,0.00372,0.00059,0.0036200000000000004,0.00374,0.00066,0.00078,0.0006,0.00373
chrB3,51100000,51200000,0.00059,0.0044399999999999995,0.00078,0.00447,0.0046700000000000005,0.00121,0.00115,0.00099,0.00466
chrB3,51200000,51300000,0.00029,0.0039299999999999995,0.00056,0.0038,0.00414,0.00053,0.00057,0.00059,0.00412
chrB3,51300000,51400000,0.00055,0.00399,0.00014,0.00387,0.00392,0.00022999999999999998,0.00134,0.00109,0.00394
chrB3,51400000,51500000,0.00047000000000000004,0.00514,0.00063,0.00528,0.00539,0.0006900000000000001,0.00103,0.0007700000000000001,0.0054
chrB3,51500000,51600000,0.00058,0.0051600000000000005,0.0010400000000000001,0.00512,0.00518,0.00108,0.0007,0.00057,0.00517
chrB3,51600000,51700000,0.00074,0.00484,0.0,0.00468,0.00491,0.00119,0.00128,0.00114,0.0049
chrB3,51700000,51800000,0.00058,0.0049700000000000005,2.9999999999999997e-05,0.00479,0.0049,0.00132,0.00091,0.00075,0.00489
chrB3,51800000,51900000,0.00055,0.00495,2.9999999999999997e-05,0.0049,0.00503,0.0011099999999999999,0.00105,0.0010199999999999999,0.005
chrB3,51900000,52000000,0.00045999999999999996,0.0073,0.0,0.0074,0.0073,0.00135,0.00144,0.0011099999999999999,0.0073
chrB3,52000000,52100000,0.00037,0.00601,0.00031,0.00584,0.00606,0.00101,0.00082,0.0008300000000000001,0.00603
chrB3,52100000,52200000,0.00045999999999999996,0.00524,0.00058,0.00521,0.00532,0.00084,0.00065,0.00044,0.00528
chrB3,52200000,52300000,0.00018999999999999998,0.0071200000000000005,0.00065,0.00717,0.00717,0.0005099999999999999,0.0005,0.00042,0.00718
chrB3,52300000,52400000,0.00025,0.00602,0.00058,0.00584,0.00584,0.0005,0.00062,0.00059,0.00586
chrB3,52400000,52500000,0.0003,0.00542,0.00029,0.0055,0.00565,0.0016600000000000002,0.00058,0.00045999999999999996,0.00566
chrB3,52500000,52600000,0.00033999999999999997,0.0036299999999999995,0.00022999999999999998,0.00337,0.00358,0.0010400000000000001,0.0008,0.00062,0.00358
chrB3,52600000,52700000,0.0006,0.00485,0.0007,0.00485,0.0049,0.00125,0.00099,0.0009699999999999999,0.00488
chrB3,52700000,52800000,0.00031,0.00503,0.00079,0.00489,0.00486,0.0009199999999999999,0.00049,0.00045999999999999996,0.00484
chrB3,52800000,52900000,0.00056,0.0044399999999999995,0.00062,0.00476,0.00462,0.0012699999999999999,0.00115,0.0009699999999999999,0.00464
chrB3,52900000,53000000,0.00047000000000000004,0.00487,7e-05,0.0050100000000000006,0.00514,0.00045,0.00088,0.00081,0.00515
chrB3,53000000,53100000,0.00044,0.0043100000000000005,2.9999999999999997e-05,0.00418,0.00427,0.00033999999999999997,0.00053,0.00041,0.00425
chrB3,53100000,53200000,5.9999999999999995e-05,0.00489,0.00033,0.00473,0.00483,0.00011999999999999999,0.00027,0.00022,0.0048200000000000005
chrB3,53200000,53300000,4e-05,0.00398,0.0006799999999999999,0.00371,0.00392,7e-05,0.0005099999999999999,0.00041,0.0039299999999999995
chrB3,53300000,53400000,0.00013000000000000002,0.00386,0.00029,0.00365,0.00392,9e-05,0.00032,0.00025,0.00391
chrB3,53400000,53500000,9e-05,0.00495,2e-05,0.0048200000000000005,0.00504,8e-05,0.00018999999999999998,0.00021,0.00504
chrB3,53500000,53600000,9e-05,0.00418,0.0001,0.00417,0.00413,0.00014,0.00018999999999999998,0.00016999999999999999,0.00415
chrB3,53600000,53700000,0.00016999999999999999,0.00648,0.00015,0.00647,0.006529999999999999,0.00028,0.00029,0.00028,0.00656
chrB3,53700000,53800000,0.00062,0.00417,0.00045999999999999996,0.00398,0.0042,0.00141,0.00079,0.00084,0.00419
chrB3,53800000,53900000,0.00067,0.0052899999999999996,0.0012,0.0053100000000000005,0.00545,0.0013800000000000002,0.0015,0.0014,0.00545
chrB3,53900000,54000000,0.0005099999999999999,0.00479,0.0011300000000000001,0.00455,0.00489,0.00054,0.00058,0.0005099999999999999,0.00489
chrB3,54000000,54100000,0.0004,0.00418,0.0007099999999999999,0.004229999999999999,0.00425,0.00075,0.00062,0.00055,0.00425
chrB3,54100000,54200000,0.00045,0.00492,0.00062,0.0048200000000000005,0.00504,0.0006799999999999999,0.0009699999999999999,0.0008,0.00505
chrB3,54200000,54300000,0.0005099999999999999,0.00375,0.00072,0.00374,0.00381,0.00091,0.0009699999999999999,0.0008300000000000001,0.0037799999999999995
chrB3,54300000,54400000,0.0005200000000000001,0.004520000000000001,0.00053,0.00464,0.0047,0.00072,0.00084,0.00072,0.0047
chrB3,54400000,54500000,0.00033,0.0058200000000000005,0.00056,0.0058,0.00599,0.00088,0.00073,0.0006,0.00602
chrB3,54500000,54600000,0.00018999999999999998,0.00466,0.00047000000000000004,0.00456,0.00475,0.00045999999999999996,0.0005,0.00037999999999999997,0.00474
chrB3,54600000,54700000,0.00028,0.00595,0.00082,0.00561,0.00598,0.0005099999999999999,0.00039,0.00033,0.00599
chrB3,54700000,54800000,0.00015,0.00396,0.00047999999999999996,0.00411,0.00421,0.00061,0.00036,0.00028,0.00419
chrB3,54800000,54900000,0.00061,0.0054600000000000004,0.00107,0.00547,0.005679999999999999,0.00078,0.00093,0.0007700000000000001,0.00566
chrB3,54900000,55000000,0.00023999999999999998,0.0052,0.00045,0.00509,0.0053100000000000005,0.00037999999999999997,0.00043,0.00037999999999999997,0.0053
chrB3,55000000,55100000,0.0003,0.00511,0.00039,0.00503,0.00511,0.0005099999999999999,0.00078,0.00072,0.00512
chrB3,55100000,55200000,0.00029,0.00519,0.00045999999999999996,0.00519,0.005220000000000001,0.0006,0.0007099999999999999,0.00066,0.005229999999999999
chrB3,55200000,55300000,0.00055,0.00548,0.00099,0.00549,0.005529999999999999,0.00059,0.00101,0.0009,0.005529999999999999
chrB3,55300000,55400000,0.00047999999999999996,0.00558,0.0015300000000000001,0.00554,0.00577,0.00086,0.00128,0.00121,0.00577
chrB3,55400000,55500000,0.00027,0.00602,0.0008699999999999999,0.00588,0.00604,0.0007,0.00074,0.00062,0.00604
chrB3,55500000,55600000,0.00035,0.00494,0.00045999999999999996,0.00503,0.00505,0.00063,0.0004,0.00041,0.00502
chrB3,55600000,55700000,0.00045,0.00619,0.00148,0.0062,0.00633,0.00135,0.0009,0.00084,0.00632
chrB3,55700000,55800000,0.00027,0.00525,0.0005099999999999999,0.00528,0.0054600000000000004,0.00043,0.00054,0.00047000000000000004,0.00545
chrB3,55800000,55900000,0.0006799999999999999,0.0045,0.0011099999999999999,0.00451,0.00468,0.00105,0.0011300000000000001,0.0009699999999999999,0.00468
chrB3,55900000,56000000,4e-05,0.0056,0.0008300000000000001,0.00542,0.00575,0.0009699999999999999,0.00018999999999999998,0.00014,0.00573
chrB3,56000000,56100000,0.00013000000000000002,0.00624,0.00029,0.00626,0.0064,0.00054,0.00023999999999999998,0.00022,0.0064
chrB3,56100000,56200000,0.00011999999999999999,0.00629,0.00026000000000000003,0.00626,0.00643,0.00055,0.00039,0.00029,0.00643
chrB3,56200000,56300000,0.00033,0.00509,0.00058,0.00491,0.00527,0.0007,0.00062,0.00056,0.00527
chrB3,56300000,56400000,0.00055,0.00526,0.00045999999999999996,0.00521,0.00543,0.00093,0.00063,0.0005,0.00543
chrB3,56400000,56500000,0.00026000000000000003,0.00521,0.00041,0.005220000000000001,0.00517,0.00084,0.0008900000000000001,0.0007599999999999999,0.00517
chrB3,56500000,56600000,0.0006799999999999999,0.006999999999999999,0.00061,0.00648,0.0069,0.00179,0.0015400000000000001,0.00149,0.00692
chrB3,56600000,56700000,5e-05,0.007509999999999999,0.00103,0.0069900000000000006,0.00717,0.00121,0.00053,0.0005099999999999999,0.00718
chrB3,56700000,56800000,0.0,0.00551,0.00064,0.00556,0.00565,0.00088,0.0009699999999999999,0.0007099999999999999,0.00564
chrB3,56800000,56900000,0.0,0.00627,0.0003,0.00589,0.006409999999999999,0.00093,0.00029,0.0003,0.00639
chrB3,56900000,57000000,1e-05,0.006520000000000001,0.0001,0.00625,0.006640000000000001,0.0015,0.00067,0.00057,0.00665
chrB3,57000000,57100000,0.0,0.00521,0.00039,0.005520000000000001,0.00569,0.00165,0.00066,0.00056,0.005679999999999999
chrB3,57100000,57200000,0.00031,0.00701,0.00055,0.00719,0.00733,0.00157,0.0008900000000000001,0.00088,0.00734
chrB3,57200000,57300000,0.00065,0.00707,0.00147,0.00713,0.0072299999999999994,0.00146,0.00168,0.00128,0.00722
chrB3,57300000,57400000,0.00044,0.00907,0.00116,0.00884,0.0095,0.0012699999999999999,0.00141,0.00141,0.00948
chrB3,57400000,57500000,0.00064,0.00485,0.0015,0.00468,0.00486,0.00156,0.0008699999999999999,0.00078,0.00486
chrB3,57500000,57600000,0.00179,0.00647,0.00085,0.00639,0.00677,0.00283,0.003,0.00253,0.0067599999999999995
chrB3,57600000,57700000,0.00054,0.00632,0.00176,0.00634,0.00655,0.00119,0.0015300000000000001,0.0013599999999999999,0.006529999999999999
chrB3,57700000,57800000,5.9999999999999995e-05,0.00683,0.00162,0.0068200000000000005,0.00675,0.00126,0.00061,0.00062,0.00675
chrB3,57800000,57900000,0.00057,0.00571,0.0020800000000000003,0.00586,0.0059,0.00185,0.00148,0.00118,0.00589
chrB3,57900000,58000000,0.00022,0.008020000000000001,0.0009199999999999999,0.00797,0.00801,0.0015300000000000001,0.0005200000000000001,0.00047999999999999996,0.00798
chrB3,58000000,58100000,0.00021,0.00542,0.0004,0.0052,0.00548,0.00016,0.0005200000000000001,0.00045,0.00548
chrB3,58100000,58200000,9e-05,0.00533,0.0009,0.00509,0.00528,0.00095,0.00086,0.0006900000000000001,0.0052899999999999996
chrB3,58200000,58300000,0.00018999999999999998,0.0058,0.00042,0.00584,0.00595,0.0005200000000000001,0.00066,0.00067,0.00595
chrB3,58300000,58400000,0.00033999999999999997,0.00525,0.0007,0.00513,0.00504,0.00035,0.00062,0.0005200000000000001,0.00505
chrB3,58400000,58500000,0.00023999999999999998,0.0046700000000000005,0.00042,0.00474,0.00498,0.0005099999999999999,0.00066,0.00057,0.005
chrB3,58500000,58600000,0.00014,0.006379999999999999,8e-05,0.0061,0.00642,0.00075,0.0008,0.00059,0.00643
chrB3,58600000,58700000,0.00049,0.00605,0.00108,0.00611,0.00614,0.00118,0.00126,0.00116,0.00613
chrB3,58700000,58800000,0.00013000000000000002,0.0047799999999999995,0.00078,0.00455,0.00465,0.00043,0.00058,0.00045999999999999996,0.00465
chrB3,58800000,58900000,0.00018999999999999998,0.00349,0.00093,0.00335,0.0036,0.0006,0.0008300000000000001,0.0006799999999999999,0.0036
chrB3,58900000,59000000,0.00103,0.00406,0.0004,0.00391,0.004079999999999999,0.00135,0.00201,0.00168,0.004079999999999999
chrB3,59000000,59100000,0.00045999999999999996,0.0043100000000000005,0.001,0.0040100000000000005,0.00442,0.00085,0.0006900000000000001,0.00063,0.00439
chrB3,59100000,59200000,0.00049,0.00514,0.0010199999999999999,0.00518,0.00521,0.00105,0.00059,0.00041,0.005220000000000001
